CustomerID,Recency,Frequency,Monetary,Cluster
12346.0,0.871313672922252,0.0,0.2754433431249504,0
12347.0,0.002680965147453,0.0230690797858781,0.0153683622905695,0
12348.0,0.1983914209115281,0.0038236043843996,0.0064006976103369,0
12349.0,0.0482573726541554,0.0091766505225592,0.0062590499356054,0
12350.0,0.8284182305630027,0.0020392556716798,0.0011800404043835,0
12352.0,0.0938337801608579,0.0107060922763191,0.0089302988159232,0
12353.0,0.5442359249329759,0.0003823604384399,0.0003042445016594,0
12354.0,0.6193029490616622,0.0072648483303594,0.0038388339965982,0
12355.0,0.5710455764075067,0.0015294417537598,0.0016261467118021,0
12356.0,0.0589812332439678,0.0073923018098394,0.0100201900577036,0
12357.0,0.0857908847184986,0.0165689523323986,0.0221408627417615,0
12358.0,0.002680965147453,0.0022941626306398,0.004155248278324,0
12359.0,0.1528150134048257,0.0314810094315574,0.0227294018710126,0
12360.0,0.1367292225201072,0.0163140453734386,0.0094871108645907,0
12361.0,0.7667560321715818,0.0011470813153199,0.0006643415130077,0
12362.0,0.0053619302949061,0.0337751720621973,0.0186382501469384,0
12363.0,0.2922252010723861,0.0028039765485597,0.0019566222643378,0
12364.0,0.0187667560321715,0.0107060922763191,0.0046728743489479,0
12365.0,0.7774798927613941,0.0026765230690797,0.0022756061183944,0
12367.0,0.0080428954423592,0.0012745347947998,0.0005893956533614,0
12370.0,0.1340482573726541,0.0211572775936783,0.0126406541959849,0
12371.0,0.1179624664879356,0.0079021157277593,0.006724463724009,0
12372.0,0.1903485254691689,0.0065001274534794,0.0046191274610302,0
12373.0,0.8310991957104558,0.0016568952332398,0.0012878196882559,0
12374.0,0.064343163538874,0.0040785113433596,0.0026380228825412,0
12375.0,0.0268096514745308,0.0020392556716798,0.0016193658959293,0
12377.0,0.8418230563002681,0.0096864644404792,0.0057971336206519,0
12378.0,0.3458445040214477,0.0277848585266377,0.0142927821391311,0
12379.0,0.2171581769436997,0.0049706856997196,0.0030281339262526,0
12380.0,0.0563002680965147,0.0131277083864389,0.0097110562309149,0
12381.0,0.0107238605898123,0.0109609992352791,0.0065722522519178,0
12383.0,0.4932975871313673,0.012490440989039,0.0065909887168294,0
12384.0,0.0750670241286863,0.0033137904664797,0.0020753579191203,0
12386.0,0.903485254691689,0.0011470813153199,0.0014209378103896,0
12388.0,0.0402144772117962,0.0126178944685189,0.0099103765290695,0
12390.0,0.2117962466487935,0.0039510578638796,0.0019489135473456,0
12391.0,0.0563002680965147,0.0126178944685189,0.0016314642989865,0
12393.0,0.1903485254691689,0.0080295692072393,0.0056346795477424,0
12394.0,0.1689008042895442,0.0033137904664797,0.0045279076432892,0
12395.0,0.0482573726541554,0.0197552893193984,0.0107596558728806,0
12397.0,0.0938337801608579,0.0159316849349987,0.0085871895327614,0
12398.0,0.1206434316353887,0.0107060922763191,0.0058240427531154,0
12399.0,0.3163538873994638,0.0073923018098394,0.0039432228725341,0
12401.0,0.8096514745308311,0.0005098139179199,0.0002874709045005,0
12402.0,0.8632707774798928,0.0012745347947998,0.0007917494744064,0
12403.0,0.131367292225201,0.0005098139179199,0.0015130141522408,0
12405.0,0.3967828418230563,0.0067550344124394,0.0060907429479425,0
12406.0,0.0563002680965147,0.0132551618659189,0.0121753117845904,0
12407.0,0.131367292225201,0.0096864644404792,0.0060826416573998,0
12408.0,0.0857908847184986,0.0132551618659189,0.0102954198051286,0
12409.0,0.2091152815013404,0.0137649757838388,0.039503320226492,0
12410.0,0.8257372654155496,0.0031863369869997,0.0024610078997575,0
12412.0,0.1983914209115281,0.0076472087687993,0.0043651680623429,0
12413.0,0.1769436997319035,0.0047157787407596,0.0026921623440095,0
12414.0,0.579088471849866,0.0021667091511598,0.0019937739976196,0
12415.0,0.0616621983914209,0.0908743308692327,0.4457878945805827,0
12417.0,0.0053619302949061,0.024343614580678,0.0130097090219861,0
12418.0,0.3002680965147453,0.0042059648228396,0.0023726788508886,0
12420.0,0.1689008042895442,0.0035686974254397,0.0021293189380657,0
12421.0,0.0402144772117962,0.0056079530971195,0.00286682188549,0
12422.0,0.2546916890080429,0.0048432322202396,0.0028544022858915,0
12423.0,0.0,0.0158042314555187,0.0066222161583487,0
12424.0,0.4343163538873995,0.0036961509049197,0.0062712197156718,0
12425.0,0.2064343163538874,0.0044608717817996,0.0027603273877831,0
12426.0,0.5201072386058981,0.0036961509049197,0.0020662930389536,0
12427.0,0.0563002680965147,0.0038236043843996,0.0029337735201074,0
12428.0,0.067024128686327,0.037343869487637,0.0283820327365656,0
12429.0,0.0214477211796246,0.012235534030079,0.0133712335735181,0
12430.0,0.1126005361930295,0.0012745347947998,0.0009016700685544,0
12431.0,0.0938337801608579,0.0298241141983176,0.023139355723278,0
12432.0,0.1126005361930295,0.0136375223043589,0.0180425733167686,0
12433.0,0.0,0.0534030079021157,0.0477230966044636,0
12434.0,0.225201072386059,0.0062452204945195,0.0028636099200766,0
12435.0,0.2117962466487935,0.0044608717817996,0.0279303233339258,0
12436.0,0.2654155495978552,0.0019118021921998,0.0018031973830904,0
12437.0,0.002680965147453,0.0252357889370379,0.0176574586637003,0
12438.0,0.03485254691689,0.012362987509559,0.0103607297685347,0
12441.0,0.9812332439678284,0.0012745347947998,0.0006059908079973,0
12442.0,0.0053619302949061,0.0014019882742798,0.0006006732208129,0
12444.0,0.0536193029490616,0.0223043589089982,0.0178503550310281,0
12445.0,0.0563002680965147,0.0003823604384399,0.0004627014620545,0
12446.0,0.1528150134048257,0.0071373948508794,0.003563711314687,0
12447.0,0.6487935656836461,0.0031863369869997,0.0016871383661524,0
12448.0,0.1152815013404825,0.0026765230690797,0.0015906366497316,0
12449.0,0.0563002680965147,0.024216161101198,0.0145021665955811,0
12450.0,0.4155495978552279,0.0008921743563599,0.0006928209396733,0
12451.0,0.0268096514745308,0.0449910782564364,0.0322330365132302,0
12452.0,0.0428954423592493,0.0026765230690797,0.0015232567530591,0
12453.0,0.35656836461126,0.0053530461381595,0.0025101152820781,0
12454.0,0.1474530831099195,0.0017843487127198,0.0125787346405152,0
12455.0,0.1930294906166219,0.011343359673719,0.0087904712549259,0
12456.0,0.1152815013404825,0.0158042314555187,0.0113392728759834,0
12457.0,0.1742627345844504,0.0077746622482793,0.0084206312818236,0
12458.0,0.1876675603217158,0.0047157787407596,0.0033677457359642,0
12461.0,0.2493297587131367,0.0043334183023196,0.0029376278786035,0
12462.0,0.0482573726541554,0.0077746622482793,0.0042320856287138,0
12463.0,0.1394101876675603,0.0104511853173591,0.0047859355315001,0
12464.0,0.0241286863270777,0.0035686974254397,0.0043122420100308,0
12465.0,0.0428954423592493,0.0058628600560795,0.0026353819332013,0
12468.0,0.5013404825737265,0.0047157787407596,0.0025902359748905,0
12471.0,0.002680965147453,0.0585011470813153,0.0707356867594256,0
12472.0,0.0831099195710455,0.0430792760642365,0.0234414946031664,0
12473.0,0.0750670241286863,0.0212847310731583,0.0140427127874445,0
12474.0,0.0428954423592493,0.0539128218200356,0.0263097083403357,0
12475.0,0.1420911528150134,0.0044608717817996,0.0025682518560609,0
12476.0,0.0402144772117962,0.0295692072393576,0.0243134004588899,0
12477.0,0.0589812332439678,0.0381085903645169,0.0471658919822455,0
12478.0,0.0080428954423592,0.0044608717817996,0.0024169682850891,0
12479.0,0.0268096514745308,0.0038236043843996,0.0018681147729459,0
12480.0,0.0723860589812332,0.0195003823604384,0.0116982635436893,0
12481.0,0.0589812332439678,0.0275299515676777,0.0199590460134387,0
12483.0,0.0428954423592493,0.0094315574815192,0.0088551388252493,0
12484.0,0.0857908847184986,0.0439714504205964,0.0161953363190098,0
12488.0,0.0241286863270777,0.0068824878919194,0.004621340148315,0
12489.0,0.8981233243967829,0.0017843487127198,0.001181931895127,0
12490.0,0.0107238605898123,0.0310986489931175,0.0193223987799956,0
12491.0,0.1018766756032171,0.0031863369869997,0.0016297155622615,0
12492.0,0.1662198391420911,0.0024216161101198,0.0009259739401825,0
12493.0,0.4423592493297587,0.0026765230690797,0.0015345700090152,0
12494.0,0.0402144772117962,0.0096864644404792,0.0044337613681716,0
12497.0,0.2171581769436997,0.0016568952332398,0.0037092847249238,0
12498.0,0.0536193029490616,0.0028039765485597,0.0014273617412164,0
12500.0,0.0589812332439678,0.0076472087687993,0.0151821396736007,0
12501.0,0.900804289544236,0.0188631149630384,0.0077288453087835,0
12502.0,0.2546916890080429,0.0186082080040785,0.0132765519708316,0
12504.0,0.0455764075067024,0.0010196278358399,0.0017069811747064,0
12506.0,0.6219839142091153,0.0028039765485597,0.0002489273195395,0
12507.0,0.35656836461126,0.0025490695895997,0.0046432885786399,0
12508.0,0.067024128686327,0.0086668366046393,0.0014079828832221,0
12509.0,0.7587131367292226,0.0007647208768799,0.0006165189168524,0
12510.0,0.3806970509383378,0.0040785113433596,0.0034932622066195,0
12512.0,0.1742627345844504,0.0042059648228396,0.0004792252396813,0
12513.0,0.3002680965147453,0.0043334183023196,0.0021717882585319,0
12514.0,0.7131367292225201,0.0063726739739994,0.0036185645462472,0
12515.0,0.9436997319034852,0.0019118021921998,0.0013559847320294,0
12516.0,0.2064343163538874,0.0031863369869997,0.0046691627444702,0
12517.0,0.0723860589812332,0.0360693346928371,0.0089188784944533,0
12518.0,0.0,0.0156767779760387,0.0073273496321068,0
12519.0,0.1689008042895442,0.0021667091511598,0.0012030238013417,0
12520.0,0.2091152815013404,0.0192454754014784,0.0093878968218208,0
12521.0,0.3806970509383378,0.0047157787407596,0.0021267850542395,0
12522.0,0.1018766756032171,0.0014019882742798,0.000674405671303,0
12523.0,0.0482573726541554,0.0133826153453989,0.0063740382974056,0
12524.0,0.0214477211796246,0.0182258475656385,0.0159954806932863,0
12526.0,0.0,0.0089217435635992,0.0046855794565832,0
12527.0,0.2171581769436997,0.0021667091511598,0.0012311106544568,0
12528.0,0.0214477211796246,0.011598266632679,0.0068869177969186,0
12530.0,0.1581769436997319,0.0082844761661993,0.0059190455523433,0
12531.0,0.0375335120643431,0.0020392556716798,0.000433508265297,0
12532.0,0.0777479892761394,0.0019118021921998,0.0012351077669713,0
12534.0,0.3485254691689008,0.0079021157277593,0.0038737373540906,0
12535.0,0.2439678284182305,0.0042059648228396,0.0025431628373317,0
12536.0,0.1126005361930295,0.0331379046647973,0.0449606635949094,0
12538.0,0.0750670241286863,0.0025490695895997,0.0012854999354573,0
12539.0,0.0563002680965147,0.0346673464185572,0.0198592252660908,0
12540.0,0.0509383378016085,0.0607953097119551,0.0478100694901579,0
12541.0,0.0777479892761394,0.0065001274534794,0.003488301504481,0
12544.0,0.0938337801608579,0.0022941626306398,0.0013167273769766,0
12545.0,0.1983914209115281,0.0062452204945195,0.0035568591218051,0
12546.0,0.1233243967828418,0.0086668366046393,0.0041318366193107,0
12547.0,0.5281501340482574,0.0008921743563599,0.00072822393623,0
12548.0,0.4423592493297587,0.0005098139179199,0.0003263713745074,0
12550.0,0.2091152815013404,0.0071373948508794,0.0034299507994706,0
12551.0,0.9571045576407506,0.0011470813153199,0.0005861836879479,0
12552.0,0.1018766756032171,0.0024216161101198,0.0015491309188894,0
12553.0,0.0187667560321715,0.024216161101198,0.0131638119848208,0
12556.0,0.131367292225201,0.0152944175375987,0.0021411675215907,0
12557.0,0.0402144772117962,0.0040785113433596,0.0427805599148072,0
12558.0,0.0187667560321715,0.0012745347947998,0.0009500636807831,0
12559.0,0.8310991957104558,0.0025490695895997,0.0019912758022981,0
12560.0,0.0107238605898123,0.0132551618659189,0.0076025793795317,0
12561.0,0.8096514745308311,0.0019118021921998,0.0008390367429928,0
12562.0,0.0187667560321715,0.0212847310731583,0.0134830813469141,0
12564.0,0.6970509383378016,0.0025490695895997,0.0016172245856537,0
12565.0,0.7721179624664879,0.0010196278358399,0.0005073834698055,0
12566.0,0.227882037533512,0.0022941626306398,0.0012416030748073,0
12567.0,0.0589812332439678,0.0567167983685954,0.0335383792572415,0
12569.0,0.002680965147453,0.023833800662758,0.0147070186119477,0
12571.0,0.1045576407506702,0.0042059648228396,0.0018410271979595,0
12572.0,0.0214477211796246,0.0075197552893193,0.0036283431965058,0
12573.0,0.6058981233243967,0.0034412439459597,0.0005595600635212,0
12574.0,0.8445040214477212,0.0012745347947998,0.0007662321936221,0
12576.0,0.0938337801608579,0.0110884527147591,0.004682617310702,0
12577.0,0.0911528150134048,0.0186082080040785,0.0023342066429369,0
12578.0,0.0536193029490616,0.0144022431812388,0.0099598051079314,0
12579.0,0.2064343163538874,0.0035686974254397,0.0015584099300837,0
12580.0,0.6595174262734584,0.0029314300280397,0.0014701879467286,0
12581.0,0.1045576407506702,0.0017843487127198,0.0006922142350952,0
12582.0,0.6380697050938338,0.0026765230690797,0.0018115841816699,0
12583.0,0.0053619302949061,0.0313535559520774,0.0259727731684686,0
12584.0,0.0080428954423592,0.012108080550599,0.0083311245123032,0
12585.0,0.6246648793565683,0.0109609992352791,0.0072674286328943,0
12586.0,0.0428954423592493,0.0012745347947998,0.0006894662202415,0
12587.0,0.0187667560321715,0.0003823604384399,0.0005005312769236,0
12588.0,0.1018766756032171,0.0011470813153199,0.0007535627744914,0
12589.0,0.0750670241286863,0.0043334183023196,0.0022945210258289,0
12590.0,0.5630026809651475,0.0085393831251593,0.0351906856429107,0
12591.0,0.8471849865951743,0.0031863369869997,0.0016027707412934,0
12592.0,0.2439678284182305,0.0021667091511598,0.0015483457717883,0
12593.0,0.289544235924933,0.0025490695895997,0.001478753187831,0
12594.0,0.099195710455764,0.0149120570991588,0.0119002247911838,0
12596.0,0.1340482573726541,0.0033137904664797,0.0021931299842788,0
12597.0,0.0482573726541554,0.0261279632933979,0.0135882910584557,0
12598.0,0.0241286863270777,0.0166964058118786,0.0107755372574247,0
12599.0,0.0750670241286863,0.0077746622482793,0.0036717404180915,0
12600.0,0.0750670241286863,0.0080295692072393,0.0092622019086426,0
12601.0,0.5067024128686327,0.0034412439459597,0.0020460576568491,0
12602.0,0.1554959785522788,0.0014019882742798,0.0005330791931128,0
12603.0,0.0563002680965147,0.0001274534794799,0.0026247110703278,0
12604.0,0.2091152815013404,0.0019118021921998,0.0008937472205346,0
12607.0,0.1581769436997319,0.0127453479479989,0.005623651799823,0
12609.0,0.2064343163538874,0.0075197552893193,0.0040081759508943,0
12610.0,0.0589812332439678,0.0133826153453989,0.007479561104198,0
12611.0,0.1367292225201072,0.0081570226867193,0.0042453974409272,0
12612.0,0.195710455764075,0.0022941626306398,0.0024992302881771,0
12613.0,0.1501340482573726,0.0193729288809584,0.0119222089100134,0
12614.0,0.7426273458445041,0.0024216161101198,0.0011129460157478,0
12615.0,0.002680965147453,0.0132551618659189,0.0081635312947321,0
12616.0,0.2520107238605898,0.0039510578638796,0.0025322778434307,0
12617.0,0.0750670241286863,0.0052255926586795,0.0012554502145896,0
12618.0,0.0563002680965147,0.0012745347947998,0.0006194096857245,0
12619.0,0.0402144772117962,0.011343359673719,0.0129816578573756,0
12620.0,0.0375335120643431,0.011598266632679,0.0047667708045334,0
12621.0,0.002680965147453,0.0593933214376752,0.0488430018786071,0
12622.0,0.6193029490616622,0.0012745347947998,0.0006293667785061,0
12623.0,0.7372654155495979,0.0021667091511598,0.0010754730859246,0
12624.0,0.2815013404825737,0.0047157787407596,0.0022747139057795,0
12625.0,0.5656836461126006,0.0108335457557991,0.0095647690505862,0
12626.0,0.0589812332439678,0.037343869487637,0.0236141198998851,0
12627.0,0.0268096514745308,0.0291868468009176,0.0159698206584836,0
12628.0,0.0080428954423592,0.0050981391791995,0.0027933749430366,0
12630.0,0.0241286863270777,0.0080295692072393,0.0045221974825542,0
12631.0,0.1501340482573726,0.0038236043843996,0.0022724655299901,0
